"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82"
"1",1,0.0284248432683785,0.053720122718401,0.0420218630239139,0.184872031234088,0.120967394447854,0.0435282688730508,0.0752906136604622,0.0327836383279134,0.157353235945958,0.156325063551451,0.196609888541363,0.0820515225554183,0.175337575707435,0.192892220417807,0.0460041593468708,0.151811423093308,0.168368006955543,0.0205849910532478,0.0404444054756499,0.0132801139491155,0.170362735724035,0.193844169079243,0.137996227311061,0.0449118990881893,0.104601205976341,0.00309129372035597,0.0522057212998873,0.287318663210511,0.300264547392842,0.197797684557549,0.164962074139404,0.133154080441402,0.130379783004828,0.0246347435196095,0.0797883419567463,0.0605685890742323,0.153019551531589,0.0174256369309774,0.0719782941221878,0.0943750322966729,0.125479788261464,0.132743877557599,0.00888267144482962,0.00370316251480323,0.120106929636192,0.0586216742138786,0.0480531331448943,0.0584930179597683,0.0779028999058924,0.184720634094567,0.17685132101152,0.0829635676968021,0.0246520411402998,0.0967766113872983,0.225359309667027,0.0284051635327778,0.24254990052279,0.143145913944058,0.167618095409871,0.0475188947802778,0.181311400394503,0.16468649790826,0.0830812826847748,0.130987504685992,0.0284197028333196,0.201753078685545,0.21227187753519,0.101864695915071,0.165830772759683,0.125010300683621,0.0600373589265152,0.023326396070673,0.212391217241545,0.101631324254287,0.0316947663683393,0.0128856254235266,0.0929881643259722,0.0645747659880062,0.0333941101441871,0.121881015470791,0.0800262323895568
"2",0.0284248432683785,1,0.0293500587439662,0.220392089067648,0.173925281263835,0.265267026724454,0.268221243152902,0.0517883463820515,0.0582270656242359,0.308768965623316,0.307089837580318,0.418062707632459,0.360300143893959,0.379106115698625,0.21433660172096,0.098933245625022,0.439966258316763,0.407427401813966,0.482732638010752,0.399329731999521,0.435640145385867,0.384390995601499,0.426493387263907,0.280920549722381,0.243266369242364,0.0944749683114835,0.428781530205122,0.465326016835725,0.161497558190238,0.337304107931627,0.442973946832045,0.402040849257687,0.415873305187813,0.0996091823576244,0.211339940592893,0.115237712253586,0.110181094347834,0.262385739784304,0.030626227494574,0.369714696729563,0.366221503459111,0.230819778195349,0.350784315745188,0.383507755607684,0.410088134090692,0.290813926219953,0.16241862781837,0.162733077119383,0.296974945284816,0.459787753954716,0.306093109706829,0.0361853880661396,0.297574732716956,0.225176286633078,0.247596403038437,0.0663552977706831,0.507718410324138,0.338517301875429,0.390724130901772,0.460131084785611,0.501755186992748,0.360521994827653,0.392714866099678,0.415652430235475,0.471500841619535,0.303136743163795,0.344437154210724,0.341979856892266,0.127276471580298,0.305304584434055,0.164922804624711,0.374151483275405,0.242482328722864,0.280418484951248,0.234372938989078,0.0140357501611614,0.327147172124198,0.322179593125771,0.316888694839621,0.0070406924225607,0.15496839153271,0.399704891988524
"3",0.053720122718401,0.0293500587439662,1,0.0379487847338583,0.0592356733216836,0.218940353334461,0.110722586122463,0.0716704139525848,0.0883634191631695,0.139120916385275,0.20226764509496,0.0552160365788012,0.019947330655992,0.106042954648368,0.0866450901767974,0.085244351895363,0.152053248007191,0.183649431137725,0.0918885601308782,0.172423398970457,0.191642965257338,0.1645204290321,0.187179808757023,0.209784504846607,0.143362036696973,0.129963866674184,0.157234473088134,0.217686759665021,0.0256879687223841,0.0217323599708653,0.137806994797023,0.21049822000096,0.137445984439047,0.255897609459051,0.173006810392939,0.0519576768760159,0.117022564661234,0.193180036211992,0.110785879248319,0.0519708239932327,0.0438634494795187,0.0689396516959888,0.175743398183407,0.0298764672044077,0.150192872641474,0.128554285811795,0.0661738195748985,0.0909561196221307,0.0231455928082592,0.234332342479236,0.228754795420503,0.135726970200543,0.0609646164383069,0.107424787265074,0.21637806795794,0.170417873469207,0.131652423446759,0.240958952770396,0.0490075590898005,0.16391325350923,0.184326206312179,0.273358425619676,0.158777819180254,0.083002933640095,0.0857782260696365,0.145481791999779,0.140356586866662,0.0768091471258181,0.0699088282819486,0.175144479355994,0.121496787867942,0.0977551953531019,0.0184789058693857,0.056944811125708,0.0660416547236166,0.0774190381267021,0.0569022856469101,0.0117713144671324,0.062272297688898,0.0507490368759645,0.213252400567105,0.187054613782055
"4",0.0420218630239139,0.220392089067648,0.0379487847338583,1,0.0534317099325528,0.0598739090394099,0.218745326709394,0.105304170645184,0.078651489314464,0.384536351143058,0.268310917368169,0.378080051536153,0.235550392954972,0.139487738025908,0.017157717064557,0.0619664624295959,0.374078668055525,0.212661168567976,0.265185619516159,0.293589757685668,0.219625641052228,0.266093270407711,0.362965286799964,0.0124039233925672,0.265824146998575,0.0205801475290596,0.398233306755406,0.267302309217434,0.031300226870774,0.196153005306995,0.270242453269258,0.19206460196765,0.379063433033283,0.0552708132690206,0.317378597692539,0.253232567093623,0.255883909769764,0.121772037875944,0.186718786335274,0.334273189376036,0.457562633387257,0.425676910630939,0.3000992733268,0.281731592158203,0.2849031720965,0.295921066082129,0.169867972054145,0.0871075232936667,0.0977845419396195,0.343311577318069,0.179635884246546,0.129529527098244,0.161298135114413,0.203486048243024,0.45113870358689,0.0920547923215985,0.366704096221966,0.175850449799468,0.311895994982877,0.276846629848624,0.368247718198591,0.24819263882098,0.301380846733166,0.247699607548986,0.404264511141675,0.180637921699057,0.202560835893573,0.36094961687603,0.0388985460305932,0.229754338646635,0.0510563720101671,0.328465757485115,0.125256684630479,0.053073833228372,0.161000465260916,0.0882966723867338,0.203982804195816,0.159970452680493,0.146682776231598,0.0585351432711395,0.24469525515688,0.329461906763547
"5",0.184872031234088,0.173925281263835,0.0592356733216836,0.0534317099325528,1,0.33974918021965,0.214252778186574,0.12902710603158,0.229745014099452,0.441556281021698,0.398422242174539,0.395305633394031,0.406222156720194,0.351472802297128,0.238814873802612,0.159834139932138,0.470467815961095,0.562592222972104,0.235426938369133,0.474696087406613,0.430898315711452,0.386495989591552,0.412483829683961,0.112442387149544,0.299507188936282,0.299368840256347,0.110558256539328,0.394218622578991,0.469146056516881,0.466731553197504,0.376020760702194,0.47214912117637,0.455569302767569,0.179569867630946,0.279466710197203,0.0305238543498491,0.125284577616307,0.298352190522678,0.1540929953672,0.347566717786222,0.326811794159668,0.168915432110033,0.048955905227512,0.445968957322599,0.193264555818624,0.355456574248443,0.356995704776191,0.108261593258012,0.191518271980918,0.419023136977446,0.408744144914843,0.0267104022800564,0.320247265503141,0.252518841654647,0.220435409472252,0.375809156626967,0.386043839313279,0.402341959976121,0.455991326430155,0.491905182436228,0.470182432682557,0.435394220184607,0.502227069103032,0.341320414600184,0.347638381263918,0.404593440389999,0.314840685091074,0.351069872229402,0.340567746834767,0.330066121210944,0.085356809877376,0.441344319317618,0.223138781141073,0.20373365808987,0.224618142178005,0.249259947033576,0.317360173563259,0.16113290690841,0.380635510107789,0.011439371165413,0.131242224754763,0.407212618420157
"6",0.120967394447854,0.265267026724454,0.218940353334461,0.0598739090394099,0.33974918021965,1,0.303921160079311,0.0674280414493936,0.0441509003532801,0.4238368914974,0.47433688010355,0.384109920071799,0.396760478945392,0.344997256877148,0.241439088894838,0.103461485329405,0.526677238951941,0.534249848429184,0.427904552031921,0.501356527648899,0.521735205257582,0.555550846245761,0.543238739031601,0.41755104775465,0.372112014642122,0.0382134337143036,0.405745652507449,0.583920917416023,0.340304205077705,0.403093855960914,0.518246361046172,0.577603549772615,0.449040026321415,0.354444504901511,0.389022832498486,0.0472885712632041,0.146817127868913,0.393703753884863,0.184372578011429,0.402672018659002,0.285042445018205,0.214636240152618,0.0295726777195734,0.485908116913667,0.352024013579152,0.318781398131978,0.147914000657491,0.143235736224088,0.364684277784118,0.566737628870271,0.493342212107808,0.131852342889574,0.364953632356398,0.319238008918573,0.328850427121277,0.285417011695213,0.536743363921587,0.539881213165044,0.523307132198319,0.557984652776987,0.506210461570286,0.636401856626311,0.518613716675699,0.42008212023696,0.448382645334479,0.446733388737244,0.463520197624334,0.332459642170418,0.23692840668442,0.44586012849071,0.284386691422408,0.333105658775354,0.262826399137146,0.246724352204575,0.208906867412422,0.0182374743139451,0.321548764432206,0.276024353486468,0.393079753774199,0.124848919208795,0.169890629556521,0.494013724349212
"7",0.0435282688730508,0.268221243152902,0.110722586122463,0.218745326709394,0.214252778186574,0.303921160079311,1,0.0537670037544408,0.0276052420311353,0.395530674729277,0.389812763958222,0.326762148506038,0.283182082020699,0.231213859300129,0.157530190770394,0.139018505777068,0.422827097329888,0.426099765977404,0.334851172879318,0.385410564207069,0.380478053286046,0.430126885252768,0.451060776719462,0.299718353070554,0.2997136022453,0.061115542568042,0.398601400847262,0.359477146215971,0.174777061859253,0.331026929231072,0.408716781557523,0.41258353443389,0.382641691211317,0.186508768976784,0.310344083548037,0.0696651394741657,0.220636565534421,0.272016837039845,0.188825996979284,0.342417521084561,0.330290662872453,0.264980002686036,0.141414407038261,0.385474382467411,0.383394226088418,0.33927797573502,0.257100564983542,0.0299753426070705,0.217340571471804,0.47083600189904,0.322181618392959,0.0323390623961579,0.214316873687771,0.308450447495928,0.366524387394004,0.222405788539673,0.473741886362435,0.355152415800023,0.474673655095198,0.416856835551775,0.493241905824348,0.457769048233621,0.377250185464409,0.362286830964151,0.391208823538386,0.323207656730738,0.288839530093711,0.273837778453617,0.13530019648894,0.331821058431765,0.108089404937167,0.345684945282541,0.265121955250127,0.102980864891152,0.163224575186597,0.0134671842648673,0.206399243255957,0.279063376286578,0.326266286737304,0.0307847211486783,0.050872356707971,0.48675236583094
"8",0.0752906136604622,0.0517883463820515,0.0716704139525848,0.105304170645184,0.12902710603158,0.0674280414493936,0.0537670037544408,1,0.223074559950819,0.0488394243773233,0.10396439381064,0.0672954214113268,0.123546787950855,0.193784606815261,0.110835728143154,0.032730934247664,0.0578391619164242,0.16865834835453,0.0868013684921635,0.0799398859867788,0.0437861921367657,0.0240687973992454,0.0177499293732801,0.0899586848348701,0.0369100730163292,0.217042370018452,0.074312753447606,0.0764490710271486,0.25566702488913,0.0572487455537244,0.0796018590437917,0.0794562970798497,0.103601914770341,0.128111318296809,0.143956564715507,0.0479123304569593,0.100865370646272,0.117042267530951,0.0260959637462259,0.0727266534910805,0.0542275832254467,0.0698133618572151,0.0461450472080421,0.1633605482102,0.0746174818157087,0.0106741491568328,0.148499412948662,0.0284167805524289,0.00962282801529329,0.0198947785711184,0.197422120013222,0.0270380251212952,0.0792397720932363,0.0451473010288967,0.0911130360182013,0.0676716256665377,0.00228625326352707,0.022816634587632,0.155883736407839,0.0679288396483423,0.0530838441843041,0.0205996125502709,0.123578831165894,0.0378328201044266,0.0341424106929952,0.159705234799197,0.0342554819628216,0.0552235820251165,0.279105633410323,0.0589450068996561,0.118797888342086,0.097964166811532,0.150525398382603,0.2412689041376,0.0135623704556539,0.0787569546070396,0.148688444124018,0.0144519996098169,0.156600282568527,0.0205948548719279,0.0341499877552019,0.0653311069721559
"9",0.0327836383279134,0.0582270656242359,0.0883634191631695,0.078651489314464,0.229745014099452,0.0441509003532801,0.0276052420311353,0.223074559950819,1,0.226848749791428,0.0621651813586593,0.173987073849161,0.158750185568848,0.185799568541976,0.165965841070766,0.0389429100516176,0.145321832857105,0.200691438263033,0.0898476298008479,0.139034895112195,0.138868859334942,0.0554865405957277,0.0686093815269194,0.205542886407488,0.0761552522535083,0.12562649116727,0.0756792775436583,0.00514758990168072,0.183383823355578,0.158047284489858,0.031998527229615,0.0645050320976529,0.206608139743928,0.18907749632831,0.186517069061063,0.0141769731969859,0.00278798406466211,0.086793870304517,0.0232633334009153,0.136348021850481,0.222695618065101,0.00350873155344906,0.137609532436723,0.194918633729711,0.0424561313047902,0.188496173323776,0.264361409802268,0.0147569102128692,0.0361721437908245,0.0203108994189156,0.035494112969815,0.189402582108593,0.0940948854140853,0.0832493447824733,0.0222594933457158,0.101778053700576,0.0499678740954778,0.00304067001238933,0.065326769268328,0.146446985181407,0.157330868347064,0.0488618186557363,0.157904866572522,0.0073551902782417,0.150417963604482,0.0873532293421318,0.0252817611920245,0.218958159890668,0.218837729489341,0.0538678124000984,0.260650329018314,0.196152072673318,0.123104159561958,0.244566385852952,0.150226060947637,0.306482558421003,0.216780092903895,0.00530485113423542,0.236520097177072,0.0786618052716412,0.10847511566053,0.146599604260329
"10",0.157353235945958,0.308768965623316,0.139120916385275,0.384536351143058,0.441556281021698,0.4238368914974,0.395530674729277,0.0488394243773233,0.226848749791428,1,0.548569781249496,0.577892511305654,0.530083919169809,0.440881570705645,0.234476213112486,0.102701193822084,0.661595142625527,0.655715779240974,0.450457012350067,0.623862034069664,0.563125038385153,0.571387571904456,0.620239194360477,0.188902013440638,0.442756189090367,0.145557360970089,0.498673459095482,0.551861594744453,0.368887582667473,0.493405109674799,0.563267061770066,0.59697952224553,0.63503255546282,0.198765261306982,0.449115819842175,0.144297957990492,0.187602534908487,0.457162875292588,0.235870499647658,0.536125497705971,0.567929132859229,0.406846928419505,0.242781913497148,0.611940309085557,0.469440954093722,0.521152065652187,0.35383880758338,0.0586021036995576,0.345007857178198,0.608674003687172,0.479475742649543,0.0826636889412207,0.391413111562449,0.388781227098641,0.507640688183601,0.391318946108687,0.627036895177233,0.471590161638152,0.624881237633348,0.661953959558653,0.68464310636559,0.590100309530003,0.61555154624226,0.498232081133913,0.614711493375034,0.517348086740218,0.448629570959797,0.540785741962778,0.259301866377312,0.450431521697715,0.121549976145877,0.540728282772956,0.292758912852494,0.312445275758765,0.322150770428471,0.23679671176322,0.465572991064282,0.329571542729054,0.516257159859497,0.0178378916748932,0.0039354330883604,0.617277812246843
