"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82"
"1",1,0.0639301217030236,0.353619658862792,0.05701925690753,0.511281320387221,0.483187932485767,0.306099404073217,0.215967645601496,0.231494863461099,0.23441981452046,0.455598646061858,0.514691386433952,0.481657464610072,0.484416907188132,0.438658571963545,0.364700162187275,0.409403786708222,0.586748300456454,0.288403053101318,0.442506247587096,0.382858399202828,0.492989027506248,0.365476728939169,0.31747305967375,0.316589308877184,0.390971125843122,0.175638033432078,0.477890358301161,0.518116451634701,0.57984239242784,0.473289207064076,0.503425895725978,0.425201428221307,0.333131492345267,0.3737769692358,0.153469492765485,0.195440586360565,0.280210447755086,0.110337617763818,0.559549378108773,0.111434234574163,0.213984059972987,0.121447061102964,0.441783251701359,0.320653778528182,0.211909304173789,0.0451968735838161,0.118929981541666,0.0402079623880523,0.492452237733521,0.544271221716716,0.337163738132806,0.442830284245964,0.216405659418196,0.196761733292887,0.339466654651568,0.367296917905606,0.534806042578422,0.528886274022684,0.567257941325253,0.463135977372067,0.560013373415027,0.514469127364144,0.504467274021489,0.45558717239332,0.393004529440368,0.463687704743109,0.483837431204789,0.42216865089012,0.417142811210401,0.358205456544262,0.386701694434956,0.406957838811048,0.296332231413934,0.35345122760384,0.074621100524508,0.0978723760857546,0.369129226222866,0.231140508589538,0.19145152302488,0.404448760402168,0.488228072814079
"2",0.0639301217030236,1,0.0918790012009449,0.0171182096647565,0.136488683431938,0.140549703862206,0.0163257527506462,0.257577695622826,0.0207301758909224,0.060291363745143,0.124967450700803,0.0347093236083188,0.0132967036734125,0.0370348162202743,0.0736920366445282,0.0838448546897051,0.209451961031907,0.0489249325107173,0.300714616594066,0.151279555301738,0.218242239249367,0.102136943737418,0.242103911855545,0.251992823496054,0.0466522294348795,0.210521987086002,0.355720025848479,0.0426108692134937,0.133950761762573,0.0309959151798939,0.171288922551039,0.0337682828053658,0.183988919758396,0.190567567535772,0.0425812108331334,0.110142744743725,0.2290097657539,0.0259318505048317,0.0424715696452546,0.0811561120733007,0.346607323346971,0.267304752434836,0.510034808052829,0.0275338067669425,0.118672382542737,0.202745649257836,0.219121440598099,0.0154747117483076,0.0993199373073916,0.173165968426121,0.091764940917929,0.31550609603908,0.0563533486180601,0.0903266096749056,0.166172138897019,0.208885365576641,0.249180071335451,0.0401935941745289,0.0108882786755507,0.0277796701882134,0.0733829868799753,0.00211674533140706,0.114826484007532,0.134162027763513,0.0758999242277282,0.079625991146631,0.141501063025271,0.01066166247263,0.0697606680350825,0.149428949960035,0.141807695163956,0.0518897971701477,0.0277923571172808,0.174579705220643,0.0430960880854674,0.23057659463025,0.463988914897015,0.18016282544848,0.0903940422429477,0.0601742770093569,0.0407254007095906,0.179233777953857
"3",0.353619658862792,0.0918790012009449,1,0.237419428656944,0.384002818353361,0.400139232250751,0.377305109379453,0.0652685070764499,0.383000481743664,0.426442604926496,0.540808532388143,0.533974005992507,0.551830734627666,0.401296171501354,0.266860804251603,0.371979912237415,0.608036866855786,0.572703381890394,0.534375864888294,0.5687690469797,0.58352222167277,0.591306796264924,0.628598713124924,0.558018533963003,0.371842895074214,0.0736209380040178,0.43578898356371,0.62162528656633,0.598406368159975,0.49640790651965,0.6163100442002,0.544355286728165,0.622293364058435,0.564514470813436,0.458625921541876,0.0612432122796332,0.00498267334831611,0.285973274293405,0.16939956508809,0.374236443210973,0.400457912212163,0.167996084433987,0.0222505680919755,0.527615310572326,0.531904313571898,0.420464389302407,0.249167960565136,0.260387823918961,0.207343338267225,0.61485468234237,0.540039477163156,0.144425383948394,0.302184459068257,0.451522452012966,0.448680714046277,0.554705972406047,0.605974051010323,0.563664322654558,0.59339031079039,0.593169238851362,0.620658637675981,0.585253167261574,0.608955840707357,0.473201084137864,0.4672069616535,0.479146408292171,0.483509922173651,0.450649244854215,0.398908991595373,0.547251362803771,0.470711134740327,0.49726344778486,0.473394771902661,0.153860890944066,0.299259475435788,0.00521913613032278,0.181652474026845,0.391386086691971,0.448118489936503,0.241158506176735,0.415381907362921,0.532284001111784
"4",0.05701925690753,0.0171182096647565,0.237419428656944,1,0.173665391370729,0.122322851348018,0.0335279010806319,0.145714362299589,0.00525548894140034,0.132267450448546,0.245198586011594,0.14318017698719,0.206618975574907,0.212941524941326,0.0288960132022522,0.0317325254051985,0.271054253379645,0.222466403384255,0.303563106570568,0.244911897830992,0.258089918648995,0.250663460677,0.312111219478816,0.293600025269961,0.101630259459794,0.025268266169444,0.233624942312267,0.27360814833237,0.247939366497728,0.210834713733744,0.275194388010877,0.264857287684317,0.250927559757113,0.332063856885598,0.186251500724726,0.0214708896874064,0.00266151125231818,0.210803626501692,0.00222054085610979,0.159640041840013,0.0794005275405873,0.140045111197228,0.0883423796587471,0.243038495425116,0.290291527037788,0.173209907143864,0.197878518318664,0.0660967458130913,0.366715120138977,0.223104527960388,0.209663083435853,0.0206986844577145,0.101181077326592,0.188456749191076,0.204688696986181,0.269218900084822,0.243876365279954,0.243875738279106,0.248417525295346,0.240303409755786,0.260942789573643,0.220533228171198,0.254378445296215,0.263790178964949,0.279777436621439,0.28123362688458,0.146093489085287,0.206503515440263,0.182845120643286,0.230138443342203,0.210742205885416,0.172844415554722,0.271225778454751,0.0616126038998982,0.046593124323722,0.0364618133037372,0.0152569371984089,0.305300930195828,0.238713236554373,0.0520544770080527,0.186033582313143,0.147405675970913
"5",0.511281320387221,0.136488683431938,0.384002818353361,0.173665391370729,1,0.783946609766004,0.472421772089762,0.301964350843992,0.382000218113594,0.262050093506284,0.622974243564764,0.630212162776682,0.645025799777779,0.727302193636884,0.545070336688394,0.47109948512935,0.547021192524744,0.826477742855513,0.359763473030347,0.65841105547459,0.528860069975661,0.674443098692104,0.498437090289455,0.482327828809399,0.569715672435319,0.521715744993693,0.157022324000816,0.737833399713224,0.69061665269759,0.762820549347799,0.611764314605678,0.729198424208337,0.566141266916009,0.528826778321762,0.405419304112573,0.126007111570795,0.201989877801281,0.375738737704801,0.0491065746648356,0.709021229745401,0.123868037829867,0.45262003838248,0.229805337161212,0.720341688228886,0.382820165151408,0.160610839609491,0.0394643914256379,0.1807664518398,0.0733470268491905,0.682989917516877,0.732688860272384,0.465764096767197,0.572810105434672,0.368206897865689,0.278413750641309,0.516957213818657,0.463800478016726,0.775560993632723,0.780637195341018,0.753497714008564,0.665495821794568,0.794325074530703,0.692508241074358,0.663460551663288,0.60337698602611,0.610860379919619,0.645894127015188,0.625365245181072,0.672587916643193,0.626695657653649,0.455986732055078,0.575071123218586,0.534973040861296,0.226008509511167,0.50473785010314,0.185429880158028,0.324663816843227,0.498509012518522,0.408106308294902,0.271726058976182,0.589592568235844,0.68778533177534
"6",0.483187932485767,0.140549703862206,0.400139232250751,0.122322851348018,0.783946609766004,1,0.464786354599009,0.30520404197233,0.467059605671493,0.246540720447922,0.570313239413862,0.640493469942494,0.556086688267728,0.688044254584777,0.456607290622598,0.450336887043076,0.464973203280681,0.80623929334744,0.322828535437517,0.621736082624571,0.499535225092057,0.614043664820702,0.43947602738552,0.480717981435566,0.544022345628055,0.472243954819684,0.172426500417182,0.673768436275623,0.646284739454275,0.703992378044458,0.584895162486177,0.74106430139218,0.536056352177097,0.479292887544099,0.340703001891959,0.0648199769912852,0.269952102988057,0.323619267416886,0.0308817624805451,0.682329945570959,0.0955832050353542,0.479526845460643,0.325870757391722,0.684614044320653,0.396752743402379,0.148381890486881,0.0237083011150811,0.178496516327888,0.0637090740584318,0.656787320594885,0.698074499423383,0.542542063877809,0.603038264187621,0.321645843062533,0.293117040929131,0.468767306989768,0.429104672607631,0.730520329151066,0.757103925439224,0.702374550551277,0.597684415516132,0.779197693420033,0.652830249779473,0.639327229286661,0.545977500925413,0.600834985391797,0.596961929174732,0.564267602443138,0.633619013592968,0.615865763148316,0.415753152600974,0.542942173886567,0.515959912916782,0.248565726132959,0.411934580990183,0.207377462346975,0.346804800330848,0.456026499205764,0.362291078171452,0.281756411247343,0.514844473095106,0.63255011913342
"7",0.306099404073217,0.0163257527506462,0.377305109379453,0.0335279010806319,0.472421772089762,0.464786354599009,1,0.068543018601628,0.422280789003465,0.301277470265181,0.501098996926239,0.479045809989115,0.416827268433853,0.423829306803824,0.354834527552923,0.460372977853938,0.446484771807252,0.576840885880202,0.337234846795585,0.522200387336847,0.460620327499322,0.527305537392761,0.465650510257016,0.484042816510503,0.442164969442452,0.234469826061627,0.335181821621653,0.526223189373047,0.553773467135825,0.554834384891633,0.517119974681233,0.570634058532146,0.481069395137298,0.394023036097481,0.301265492378338,0.0793699320049896,0.138570088553512,0.253165309782785,0.130244963455315,0.493139083268479,0.320974156295154,0.245617632328901,0.0790973919761217,0.501438347094811,0.353049439867063,0.246008338208646,0.0958563222518001,0.267048968234394,0.0160489873255319,0.546894120673425,0.545479119665513,0.284754150766943,0.373153078952317,0.351678991733276,0.376097409739366,0.462636803093125,0.501894823272784,0.480086482105349,0.596654259780178,0.519219732134674,0.525630549151165,0.572395536922032,0.526861912340679,0.420148430992366,0.372181808054002,0.38827087388779,0.537299046001654,0.39451849577201,0.376016755411817,0.478742986970054,0.398314197779398,0.434019778794135,0.422111834478146,0.200973994026795,0.273090444505063,0.0278126836080294,0.0610195944033327,0.161508516176974,0.276858052064536,0.203807309927283,0.410873427143133,0.555981738578068
"8",0.215967645601496,0.257577695622826,0.0652685070764499,0.145714362299589,0.301964350843992,0.30520404197233,0.068543018601628,1,0.0492568115298594,0.137652021119736,0.235238160368992,0.269989335966182,0.202195874183886,0.337276601464206,0.230004252254761,0.0315815727713585,0.107484007148762,0.269228228216745,0.0754054004640392,0.191866506215612,0.0880468158632994,0.193940387034488,0.0472338589649508,0.0616139189634825,0.23462623340968,0.290251328113384,0.112674520547748,0.228021753373686,0.160357713248912,0.203375282958995,0.123711155720529,0.255552729970831,0.130690207714466,0.123442055468397,0.153012551974143,0.0382226923938213,0.16678659515319,0.211522113303656,0.108382282706351,0.187933127214917,0.133045407946419,0.233851849342446,0.277003245384135,0.297491730924638,0.178802414968144,0.0492086854144658,0.031573583486118,0.0576797910858093,0.0849785935657805,0.11415013059881,0.226891289180659,0.28316252212977,0.164482938574527,0.136982405829672,0.0330587997407361,0.134076409494412,0.0420849147329837,0.352560558470821,0.265617421399275,0.25602909268895,0.220852683857125,0.276620572590921,0.208629176895169,0.347150321469228,0.229892901888724,0.355419285878805,0.0227591857325637,0.265286235872968,0.29209709915643,0.134494375557158,0.10471560436783,0.197649377578608,0.121260455826555,0.00284885850549481,0.1073233276076,0.0646518658196096,0.36067923198261,0.298065264508141,0.126134677705247,0.0249279212024043,0.233065314829452,0.163902394248535
"9",0.231494863461099,0.0207301758909224,0.383000481743664,0.00525548894140034,0.382000218113594,0.467059605671493,0.422280789003465,0.0492568115298594,1,0.0976017492704194,0.414368132335374,0.396954700447242,0.362311602946134,0.271125751586957,0.0781974528412619,0.280948026155805,0.300801500141477,0.484266674537773,0.213630695247012,0.433892734330869,0.373145864822179,0.384331466244101,0.334392780564784,0.443177037473733,0.422444365799643,0.175012622356162,0.262243980084321,0.37017979659906,0.442274068405296,0.378148971914301,0.379566288531212,0.505729457572632,0.39397766296117,0.33342988296632,0.183596077315358,0.12277259271319,0.0738308966173456,0.128804559575463,0.119053727215114,0.399209940043645,0.249357673168201,0.201053941532234,0.0990680765402463,0.328608710013306,0.232784332575867,0.140179754897035,0.071262023883611,0.199815084592258,0.148968173203669,0.500784516032085,0.466815496163913,0.244637447560226,0.420112078930099,0.127461824762014,0.294443819643645,0.315402414830206,0.31037637194905,0.413471391166533,0.460898986800823,0.306554114208952,0.376918775703385,0.458571417211742,0.406058326084645,0.260434413904913,0.202444973030325,0.317138898358038,0.409843201481934,0.319238809557301,0.319133137033799,0.423375820703697,0.152354453726727,0.395324246936956,0.232193006401861,0.195774934769517,0.192676185042574,0.017205908474268,0.0674511285162316,0.0883444333327472,0.305465509586887,0.317982489502535,0.324058023895711,0.420025162416135
"10",0.23441981452046,0.060291363745143,0.426442604926496,0.132267450448546,0.262050093506284,0.246540720447922,0.301277470265181,0.137652021119736,0.0976017492704194,1,0.546994171099964,0.452087681115013,0.424883825222483,0.334380857651451,0.408753393137156,0.432688634415299,0.613640309093966,0.474624205401255,0.487394046400714,0.527037462179857,0.535844314002629,0.575689681906356,0.592723930689563,0.47834211214797,0.305745986038537,0.0452575162420862,0.292267109532104,0.541496671248249,0.512733407776394,0.430907002728631,0.52900104658314,0.485198576962425,0.570573189695079,0.507511594884291,0.428206641971356,0.0213911199647281,0.0845145665291786,0.349547826294596,0.196769536196204,0.299456955495978,0.473628701098634,0.0337853647521338,0.16043430968305,0.44799776431055,0.418572859725896,0.535112451308512,0.343679248819222,0.21511636389107,0.395878935127144,0.495120328961771,0.42653105332246,0.0169462550465462,0.127356114196011,0.528557223692329,0.440140947822911,0.580943600014123,0.586986390041775,0.480498159135298,0.468690220675054,0.524029306950466,0.591454078925645,0.513388593919089,0.525753600050085,0.413898132518878,0.499346812710841,0.355777246452169,0.3751535018468,0.434964816433972,0.33755933620441,0.487604626439878,0.481597506588175,0.468235050994123,0.419093624757063,0.0694572502803392,0.244350361462119,0.0820380948841246,0.223216743648664,0.250138154767726,0.455872055170105,0.0956856971635358,0.448507072806582,0.486018687893162
